id,gender,articleType,usage
46525,Men,Watches,Casual
7602,Women,Sports Shoes,Sports
22060,Women,Kurtas,Ethnic
51592,Women,Jeggings,Casual
17387,Men,Mufflers,Casual
50440,Men,Briefs,Casual
34105,Boys,Shorts,Casual
44272,Men,Wallets,Formal
5155,Women,Tshirts,Casual
37780,Men,Shirts,Casual
14502,Men,Casual Shoes,Casual
52317,Women,Bangle,Casual
4087,Men,Tshirts,Casual
5969,Men,Shirts,Casual
41700,Men,Shorts,Casual
11070,Men,Shirts,Casual
25245,Women,Handbags,Casual
2714,Boys,Tshirts,Casual
28902,Women,Briefs,Casual
54484,Men,Briefs,Casual
13343,Boys,Shorts,Casual
27176,Men,Shirts,Formal
19679,Women,Tops,Casual
55556,Women,Kajal and Eyeliner,Casual
49109,Women,Foundation and Primer,Casual
50024,Women,Leggings,Casual
34561,Women,Handbags,Casual
26898,Women,Tops,Casual
7266,Men,Track Pants,Casual
22404,Men,Shirts,Casual
16631,Men,Tshirts,Casual
52773,Women,Wallets,Casual
21281,Women,Sunglasses,Casual
36236,Women,Kurtas,Ethnic
44616,Men,Flip Flops,Casual
5531,Men,Sports Shoes,Sports
20353,Women,Jeans,Casual
58249,Women,Wallets,Casual
14166,Men,Belts,Formal
15888,Girls,Sandals,Casual
11414,Men,Shirts,Casual
57201,Women,Tunics,Casual
33744,Women,Tops,Casual
36004,Boys,Tshirts,Casual
39870,Women,Heels,Casual
15286,Men,Casual Shoes,Casual
20161,Men,Shirts,Casual
14354,Women,Heels,Casual
53493,Women,Bra,Casual
44424,Women,Casual Shoes,Casual
5703,Men,Casual Shoes,Casual
11626,Women,Kurtas,Ethnic
25413,Men,Sports Shoes,Sports
59995,Women,Dresses,Party
40084,Men,Shorts,Casual
58847,Men,Cufflinks,Casual
33576,Men,Tshirts,Casual
57033,Women,Shirts,Casual
18599,Men,Flip Flops,Casual
13171,Women,Sports Shoes,Sports
27344,Women,Perfume and Body Mist,Casual
31221,Women,Capris,Casual
7868,Men,Tshirts,Casual
34753,Men,Casual Shoes,Casual
50216,Women,Belts,Casual
22636,Unisex,Caps,Casual
16403,Men,Shirts,Casual
8820,Men,Shirts,Casual
7054,Men,Shirts,Casual
35681,Men,Casual Shoes,Casual
59734,Women,Briefs,Casual
11887,Men,Formal Shoes,Formal
36699,Men,Perfume and Body Mist,Casual
10169,Men,Casual Shoes,Casual
40619,Women,Kurtas,Ethnic
32239,Women,Kurtas,Ethnic
4870,Men,Tshirts,Casual
35820,Women,Heels,Casual
3269,Men,Tshirts,Casual
8681,Unisex,Sunglasses,Casual
23945,Men,Tshirts,Casual
48474,Women,Dresses,Casual
18304,Women,Kurtas,Ethnic
51559,Men,Watches,Casual
42972,Women,Swimwear,Casual
28591,Men,Belts,Casual
23179,Men,Tshirts,Casual
16890,Unisex,Sunglasses,Casual
49794,Men,Caps,Casual
26639,Men,Casual Shoes,Casual
48646,Women,Earrings,Casual
2189,Men,Tshirts,Sports
17942,Men,Tshirts,Casual
3867,Men,Tshirts,Casual
6529,Men,Tshirts,Sports
37579,Girls,Gloves,Casual
24952,Women,Tshirts,Casual
45159,Men,Watches,Casual
25880,Unisex,Backpacks,Casual
15629,Men,Sweatshirts,Casual
32837,Women,Heels,Casual
53800,Men,Tshirts,Casual
38531,Women,Sports Shoes,Sports
45965,Women,Tops,Casual
11289,Men,Jeans,Casual
18552,Women,Flats,Casual
6971,Men,Tshirts,Casual
48222,Women,Sunglasses,Casual
9105,Men,Sports Shoes,Sports
30338,Men,Tshirts,Casual
42718,Women,Flats,Casual
12068,Women,Kurtas,Ethnic
13986,Men,Casual Shoes,Casual
34798,Men,Belts,Casual
29215,Women,Socks,Sports
12854,Men,Formal Shoes,Formal
56916,Women,Heels,Casual
53458,Women,Heels,Casual
38155,Men,Jackets,Casual
20996,Women,Belts,Casual
4428,Men,Tshirts,Casual
1966,Men,Tshirts,Casual
58282,Women,Handbags,Casual
20398,Women,Handbags,Casual
56318,Women,Watches,Casual
24738,Women,Handbags,Casual
38367,Men,Belts,Casual
14991,Men,Sweaters,Casual
48010,Men,Watches,Casual
9337,Men,Tshirts,Casual
18760,Women,Shirts,Casual
13388,Women,Casual Shoes,Casual
51901,Women,Wallets,Casual
30936,Women,Kurtis,Ethnic
27981,Men,Briefs,Casual
47058,Women,Salwar,Ethnic
35478,Men,Formal Shoes,Formal
26853,Men,Perfume and Body Mist,Casual
29027,Men,Tshirts,Casual
6985,Men,Tshirts,Casual
54689,Women,Kurta Sets,Ethnic
49304,Men,Socks,Casual
7857,Men,Tshirts,Casual
13972,Women,Casual Shoes,Casual
28333,Men,Sandals,Casual
50229,Women,Belts,Casual
22609,Women,Sweatshirts,Casual
58044,Women,Earrings,Casual
11619,Women,Kurtis,Ethnic
36807,Men,Perfume and Body Mist,Casual
58878,Men,Ties,Casual
33549,Men,Shirts,Casual
20962,Women,Handbags,Casual
36209,Boys,Jackets,Casual
44629,Men,Track Pants,Sports
58276,Women,Handbags,Casual
14159,Men,Cufflinks,Formal
1992,Men,Tshirts,Sports
39241,Women,Nightdress,Casual
14965,Men,Wallets,Formal
40289,Unisex,Flip Flops,Casual
50827,Men,Wallets,Casual
27149,Men,Shirts,Formal
18794,Unisex,Handbags,Casual
19646,Women,Tops,Casual
55569,Women,Deodorant,Casual
8211,Men,Watches,Casual
49136,Women,Lip Liner,Casual
28101,Men,Briefs,Casual
27975,Men,Briefs,Casual
7259,Men,Sports Shoes,Sports
58612,Women,Earrings,Casual
52328,Women,Bangle,Casual
11873,Men,Formal Shoes,Formal
5956,Men,Shirts,Casual
39625,Men,Casual Shoes,Casual
4884,Women,Tops,Casual
19222,Men,Ties,Formal
31448,Boys,Shorts,Sports
8675,Unisex,Sunglasses,Casual
22863,Men,Casual Shoes,Casual
49552,Women,Handbags,Casual
48480,Women,Dresses,Party
43068,Men,Tshirts,Casual
13718,Men,Mufflers,Casual
34906,Women,Dupatta,Ethnic
55931,Women,Nail Polish,Casual
42986,Women,Flip Flops,Casual
28565,Men,Tshirts,Casual
16864,Men,Sunglasses,Casual
8447,Women,Tops,Casual
49760,Women,Leggings,Casual
19010,Women,Tshirts,Casual
9595,Men,Shirts,Casual
16058,Men,Trousers,Casual
3893,Girls,Tshirts,Casual
29685,Men,Trousers,Formal
46728,Women,Perfume and Body Mist,Casual
34308,Women,Stoles,Ethnic
28757,Women,Kurtas,Ethnic
33911,Men,Watches,Casual
5358,Men,Sports Shoes,Sports
25874,Unisex,Backpacks,Casual
57468,Unisex,Flip Flops,Casual
44843,Men,Tshirts,Casual
45991,Women,Sarees,Ethnic
25048,Men,Accessory Gift Set,Formal
52926,Women,Sarees,Ethnic
57728,Women,Lip Care,
5824,Men,Tshirts,Casual
25308,Women,Watches,Casual
53388,Women,Kurtas,Ethnic
5018,Men,Shorts,Casual
11901,Men,Formal Shoes,Formal
16318,Men,Tshirts,Casual
55843,Women,Nail Polish,Casual
46468,Men,Watches,Casual
34048,Boys,Shirts,Casual
54991,Women,Tops,Casual
28417,Men,Sunglasses,Casual
8707,Unisex,Sunglasses,Casual
22911,Unisex,Casual Shoes,Casual
49420,Men,Casual Shoes,Casual
19350,Men,Casual Shoes,Casual
34874,Women,Handbags,Casual
18282,Women,Kurtas,Ethnic
28625,Men,Tshirts,Sports
2833,Men,Casual Shoes,Casual
19162,Men,Tshirts,Casual
8535,Unisex,Sandals,Casual
16916,Men,Sweaters,Casual
31708,Women,Earrings,Ethnic
49612,Women,Heels,Casual
43328,Women,Tshirts,Casual
13458,Women,Shirts,Casual
44931,Men,Jeans,Casual
52854,Women,Earrings,Casual
39565,Women,Heels,Casual
33863,Men,Flip Flops,Casual
58552,Women,Sunglasses,Casual
52068,Men,Tshirts,Casual
25906,Women,Leggings,Casual
28241,Men,Deodorant,Casual
13800,Men,Sweatshirts,Casual
7119,Unisex,Backpacks,Casual
9083,Women,Track Pants,Sports
27209,Men,Shirts,Casual
55629,Men,Casual Shoes,Casual
19506,Men,Belts,Casual
7925,Men,Tshirts,Casual
8151,Men,Shirts,Casual
36975,Women,Clutches,Casual
41827,Women,Sports Shoes,Sports
56890,Women,Heels,Casual
57942,Men,Casual Shoes,Casual
44569,Men,Sandals,Casual
58136,Women,Earrings,Casual
11559,Women,Kurtas,Ethnic
39333,Boys,Tshirts,Casual
14817,Women,Handbags,Casual
33609,Women,Wallets,Casual
58304,Men,Socks,Sports
27807,Men,Belts,Casual
28073,Men,Trunk,Casual
50169,Women,Heels,Casual
49878,Women,Watches,Casual
22549,Women,Deodorant,Casual
48196,Men,Sunglasses,Casual
2659,Women,Handbags,Casual
50955,Women,Jeans,Casual
51887,Women,Wallets,Casual
19734,Women,Shirts,Casual
46830,Women,Heels,Casual
17468,Women,Bra,Casual
47318,Women,Clutches,Casual
12926,Men,Casual Shoes,Casual
8999,Men,Casual Shoes,Casual
9077,Women,Track Pants,Sports
6803,Men,Casual Shoes,Casual
18420,Women,Sports Shoes,Sports
21936,Women,Handbags,Casual
56058,Women,Lip Gloss,Casual
38027,Women,Watches,Casual
59010,Men,Sports Shoes,Casual
4768,Men,Tshirts,Sports
56864,Women,Heels,Casual
25798,Women,Handbags,Casual
15931,Men,Tshirts,Casual
38215,Men,Sunglasses,Casual
21338,Men,Sunglasses,Casual
59222,Women,Watches,Casual
1814,Men,Tshirts,Sports
5488,Men,Tshirts,Casual
28087,Men,Briefs,Casual
30844,Women,Kurtas,Ethnic
16788,Unisex,Watches,Casual
31996,Men,Socks,Formal
26921,Women,Tops,Casual
47916,Women,Handbags,Casual
18612,Men,Tshirts,Sports
48162,Women,Wallets,Casual
30078,Men,Watches,Casual
9245,Men,Shirts,Formal
8397,Men,Shorts,Sports
12328,Men,Shirts,Formal
38671,Men,Sports Shoes,Sports
4902,Women,Tops,Casual
58794,Men,Shirts,Smart Casual
10827,Men,Tshirts,Casual
37639,Men,Wallets,Casual
45219,Women,Watches,Casual
59646,Women,Sarees,Ethnic
15569,Women,Heels,Casual
29531,Women,Watches,Casual
6669,Men,Sports Shoes,Sports
54965,Men,Tshirts,Casual
18276,Women,Kurtas,Ethnic
34880,Women,Handbags,Casual
54159,Women,Necklace and Chains,Casual
23837,Men,Sports Shoes,Sports
48506,Women,Tops,Casual
9621,Men,Shirts,Casual
7589,Men,Sports Shoes,Sports
51619,Women,Jeggings,Casual
3915,Men,Tshirts,Casual
23239,Women,Kurtas,Ethnic
18878,Women,Shirts,Casual
3129,Men,Tshirts,Casual
48734,Men,Bangle,Casual
17830,Men,Sports Shoes,Sports
9413,Unisex,Sunglasses,Casual
27699,Women,Handbags,Casual
18044,Women,Wallets,Casual
10229,Women,Handbags,Casual
38443,Women,Clutches,Casual
40559,Men,Watches,Casual
39591,Women,Heels,Casual
32179,Men,Sports Shoes,Sports
45817,Women,Heels,Casual
24820,Men,Casual Shoes,Casual
14689,Men,Trousers,Casual
33897,Men,Watches,Casual
32945,Men,Casual Shoes,Casual
59474,Women,Ring,Casual
34413,Men,Tshirts,Casual
27838,Men,Belts,Casual
50156,Women,Heels,Casual
17691,Men,Casual Shoes,Casual
49847,Men,Watches,Casual
22576,Men,Shirts,Casual
16743,Women,Clutches,Casual
51084,Women,Free Gifts,Ethnic
7314,Women,Tops,Casual
13231,Men,Shorts,Casual
27004,Women,Jeggings,Casual
2666,Women,Handbags,Casual
31161,Boys,Blazers,Casual
55424,Women,Lipstick,Casual
11566,Women,Kurtas,Ethnic
25753,Men,Belts,Casual
14828,Men,Belts,Casual
24681,Women,Belts,Casual
57373,Women,Briefs,Casual
4591,Unisex,Backpacks,Casual
20221,Men,Sweaters,Casual
14014,Men,Tshirts,Sports
44764,Men,Casual Shoes,Casual
37296,Men,Watches,Casual
5443,Women,Tshirts,Casual
56093,Women,Lip Gloss,Casual
11754,Women,Shirts,Casual
57141,Women,Trousers,Casual
58935,Men,Watches,Casual
33404,Women,Handbags,Casual
39902,Women,Flats,Casual
44556,Men,Sandals,Casual
5671,Men,Tshirts,Casual
58109,Women,Earrings,Casual
9880,Men,Shirts,Casual
23696,Men,Sunglasses,Casual
7126,Women,Track Pants,Casual
22744,Women,Kurtas,Ethnic
8952,Men,Trousers,Formal
43773,Women,Earrings,Ethnic
13003,Women,Heels,Casual
55616,Men,Casual Shoes,Casual
19539,Men,Sweaters,Casual
49249,Men,Socks,Casual
3586,Men,Casual Shoes,Casual
57525,Men,Casual Shoes,Casual
40592,Women,Kurtas,Ethnic
38488,Women,Belts,Casual
33060,Men,Shirts,Casual
41440,Men,Sports Shoes,Sports
11330,Men,Jeans,Casual
25105,Women,Belts,Casual
44132,Women,Perfume and Body Mist,Casual
5215,Girls,Tshirts,Casual
20477,Women,Wallets,Casual
14642,Men,Shirts,Casual
15790,Men,Briefs,Casual
52057,Men,Tshirts,Casual
36512,Men,Backpacks,Casual
25939,Women,Scarves,Casual
46665,Men,Deodorant,Casual
19961,Men,Sweaters,Casual
35397,Men,Formal Shoes,Formal
7542,Men,Shorts,Sports
22320,Men,Tshirts,Casual
16115,Men,Sandals,Casual
34245,Men,Tshirts,Casual
6490,Men,Casual Shoes,Casual
55272,Women,Kajal and Eyeliner,Casual
16929,Men,Sweatshirts,Casual
2030,Men,Tshirts,Sports
43317,Women,Jumpsuit,Casual
13467,Men,Tshirts,Casual
22112,Women,Sports Shoes,Sports
16327,Men,Shirts,Casual
7770,Unisex,Socks,Sports
34077,Men,Formal Shoes,Formal
47585,Women,Flats,Ethnic
50532,Men,Briefs,Casual
43919,Women,Dresses,Casual
28428,Women,Watches,Casual
8738,Men,Shirts,Casual
55040,Women,Lipstick,Casual
12787,Women,Kurtas,Ethnic
35999,Boys,Tshirts,Casual
13655,Men,Sandals,Casual
54192,Men,Trousers,Casual
27460,Women,Bra,Casual
2202,Men,Tshirts,Sports
43125,Women,Perfume and Body Mist,Casual
33252,Boys,Tshirts,Casual
57717,Women,Lip Gloss,Casual
11102,Men,Shirts,Formal
25337,Women,Watches,Casual
32380,Women,Tops,Casual
41672,Women,Heels,Casual
14470,Women,Heels,Casual
5027,Men,Track Pants,Sports
36720,Boys,Tshirts,Casual
24023,Men,Tshirts,Casual
10216,Women,Handbags,Casual
40566,Women,Kurtas,Ethnic
33094,Women,Heels,Casual
1641,Men,Sports Shoes,Sports
56403,Women,Flats,Casual
37434,Women,Handbags,Casual
20483,Women,Wallets,Casual
15764,Men,Innerwear Vests,Casual
21551,Women,Handbags,Casual
45014,Men,Watches,Casual
46691,Women,Perfume and Body Mist,Casual
35363,Women,Heels,Casual
19995,Men,Tshirts,Casual
51626,Women,Watches,Casual
17033,Men,Casual Shoes,Casual
23206,Men,Shirts,Casual
6464,Men,Flip Flops,Casual
18847,Men,Tshirts,Casual
12541,Women,Tshirts,Casual
55286,Women,Beauty Accessory,Casual
42231,Women,Tops,Casual
30611,Men,Jackets,Sports
13493,Unisex,Rucksacks,Travel
51414,Men,Shirts,Casual
7784,Men,Tshirts,Casual
55888,Women,Nail Polish,Casual
6656,Men,Sports Shoes,Sports
34083,Men,Sandals,Casual
47571,Women,Heels,Casual
17201,Men,Sweaters,Casual
23034,Men,Shirts,Formal
42003,Girls,Capris,Casual
3324,Boys,Tshirts,Sports
26546,Men,Sandals,Casual
12773,Women,Tunics,Ethnic
18249,Men,Tshirts,Casual
54166,Women,Necklace and Chains,Casual
27494,Women,Briefs,Casual
23808,Men,Casual Shoes,Casual
48539,Men,Belts,Casual
40754,Women,Flip Flops,Casual
10024,Women,Tshirts,Sports
56631,Women,Face Wash and Cleanser,Casual
32374,Women,Watches,Casual
41686,Women,Flats,Casual
14484,Men,Casual Shoes,Casual
10818,Men,Shirts,Casual
4101,Women,Sports Sandals,Sports
45226,Women,Watches,Casual
59679,Women,Briefs,Casual
6232,Women,Tshirts,Casual
47115,Boys,Sandals,Casual
17665,Women,Casual Shoes,Casual
48961,Men,Ring,Casual
23450,Men,Jeans,Casual
22582,Men,Tshirts,Casual
35535,Girls,Sandals,Casual
54502,Women,Handbags,Casual
30047,Men,Watches,Casual
28884,Women,Briefs,Casual
29956,Men,Sunglasses,Casual
31195,Men,Wallets,Casual
3740,Men,Caps,Sports
26122,Men,Shirts,Formal
11592,Women,Kurtas,Ethnic
56255,Men,Night suits,Casual
10440,Men,Shirts,Casual
4565,Women,Sports Shoes,Sports
45642,Men,Briefs,Casual
15132,Men,Trousers,Casual
21307,Women,Sunglasses,Casual
53727,Women,Casual Shoes,Casual
44790,Men,Boxers,Casual
59813,Men,Trousers,Casual
32522,Men,Fragrance Gift Set,Casual
21909,Women,Kurta Sets,Ethnic
56067,Women,Lipstick,Casual
25595,Women,Kurta Sets,Ethnic
24447,Women,Briefs,Casual
10672,Girls,Tops,Casual
38018,Women,Watches,Casual
15300,Men,Sports Shoes,Sports
21135,Women,Sweaters,Casual
4757,Men,Tshirts,Sports
5685,Men,Casual Shoes,Casual
37050,Women,Belts,Casual
57989,Women,Dresses,Casual
17457,Women,Watches,Casual
50390,Women,Watches,Casual
9874,Men,Sweaters,Casual
23662,Men,Tshirts,Casual
47327,Women,Handbags,Casual
12919,Men,Casual Shoes,Casual
35707,Men,Casual Shoes,Casual
30275,Men,Sunglasses,Casual
9048,Men,Sports Shoes,Sports
43787,Women,Earrings,Casual
54730,Men,Casual Shoes,Casual
26310,Men,Shorts,Sports
12125,Women,Kurtas,Ethnic
42655,Women,Kurtas,Ethnic
3572,Men,Tshirts,Casual
3912,Women,Capris,Casual
42209,Women,Dresses,Casual
12579,Women,Tshirts,Casual
19191,Men,Shirts,Casual
18043,Women,Handbags,Casual
17837,Women,Flip Flops,Casual
48733,Men,Bangle,Casual
38444,Women,Handbags,Casual
45810,Women,Heels,Casual
39596,Women,Heels,Casual
53149,Women,Heels,Ethnic
33890,Men,Watches,Casual
32942,Men,Casual Shoes,Casual
21569,Men,Casual Shoes,Casual
24229,Women,Kurtas,Ethnic
38676,Men,Flip Flops,Casual
4905,Women,Tops,Casual
56609,Women,Compact,
10820,Men,Shirts,Casual
20689,Men,Casual Shoes,Casual
58793,Men,Shirts,Smart Casual
59641,Women,Sarees,Ethnic
4139,Women,Casual Shoes,Casual
42807,Women,Briefs,Casual
17239,Men,Tshirts,Casual
47549,Women,Heels,Casual
48501,Women,Tops,Casual
23830,Unisex,Flip Flops,Casual
13699,Men,Sports Shoes,Sports
34887,Women,Handbags,Casual
18271,Women,Kurtas,Ethnic
15936,Men,Belts,Casual
32728,Unisex,Sports Shoes,Sports
10478,Men,Shirts,Casual
40308,Unisex,Sandals,Casual
38212,Men,Sunglasses,Casual
59225,Women,Watches,Casual
36388,Men,Socks,Casual
1813,Men,Tshirts,Sports
30843,Women,Kurtas,Ethnic
23468,Men,Scarves,Casual
28080,Men,Briefs,Casual
48959,Men,Ring,Casual
31991,Men,Socks,Casual
51048,Women,Bra,Casual
9242,Men,Shirts,Formal
48165,Women,Wallets,Casual
18615,Men,Tshirts,Sports
47911,Women,Handbags,Casual
51874,Men,Tshirts,Casual
8390,Men,Tshirts,Sports
3778,Men,Tshirts,Casual
6038,Men,Tshirts,Casual
12921,Men,Casual Shoes,Casual
6804,Men,Casual Shoes,Casual
18427,Unisex,Backpacks,Casual
54708,Women,Kurtas,Ethnic
9070,Men,Shirts,Formal
2498,Men,Casual Shoes,Casual
48357,Women,Clutches,Casual
26328,Women,Watches,Casual
21931,Women,Kurtas,Ethnic
38020,Women,Watches,Casual
37854,Women,Handbags,Casual
56863,Women,Heels,Casual
59017,Men,Flip Flops,Casual
15338,Women,Capris,Sports
37068,Women,Handbags,Casual
39334,Boys,Tshirts,Casual
56299,Women,Bra,Casual
14810,Women,Handbags,Casual
52639,Women,Handbags,Casual
20219,Men,Sweaters,Casual
28074,Men,Trunk,Casual
50952,Women,Jeans,Casual
43579,Girls,Tops,Casual
28848,Men,Tshirts,Casual
48191,Women,Handbags,Casual
13209,Men,Sports Shoes,Sports
19733,Men,Shirts,Casual
8364,Girls,Tshirts,Casual
31159,Boys,Tshirts,Casual
51880,Women,Wallets,Casual
34619,Women,Watches,Casual
28246,Men,Deodorant,Casual
16549,Men,Shirts,Casual
46239,Men,Shirts,Casual
9084,Women,Track Pants,Sports
42699,Women,Flats,Casual
8156,Men,Shirts,Casual
19501,Men,Socks,Casual
7922,Men,Tshirts,Casual
57179,Women,Tunics,Casual
56897,Women,Heels,Casual
58131,Women,Earrings,Casual
57945,Men,Sandals,Casual
22318,Men,Tshirts,Casual
19959,Men,Sweaters,Casual
2834,Men,Formal Shoes,Formal
50738,Men,Casual Shoes,Casual
28622,Men,Tshirts,Sports
49615,Women,Heels,Casual
8532,Women,Sports Shoes,Sports
16911,Men,Sweatshirts,Casual
19165,Men,Tshirts,Casual
54398,Women,Handbags,Casual
2008,Men,Tshirts,Sports
53981,Women,Handbags,Casual
33058,Men,Shirts,Casual
44936,Men,Casual Shoes,Casual
11308,Men,Jeans,Casual
39562,Women,Heels,Casual
41478,Men,Formal Shoes,Formal
58555,Men,Formal Shoes,Formal
33864,Men,Sandals,Casual
25901,Women,Leggings,Casual
5823,Men,Tshirts,Casual
38682,Women,Clutches,Casual
39750,Boys,Shorts,Casual
44338,Men,Tshirts,Casual
14448,Women,Heels,Casual
11906,Men,Formal Shoes,Casual
36718,Boys,Tshirts,Casual
55844,Women,Nail Polish,Casual
7748,Men,Sports Shoes,Sports
28410,Men,Sunglasses,Casual
43921,Women,Tops,Casual
55078,Women,Compact,Casual
19357,Women,Briefs,Casual
22916,Men,Casual Shoes,Casual
8700,Women,Sunglasses,Casual
34873,Women,Handbags,Casual
27458,Women,Bra,Casual
25592,Women,Kurta Sets,Ethnic
56060,Women,Lip Gloss,Casual
32525,Men,Perfume and Body Mist,Casual
59814,Men,Trousers,Casual
40105,Men,Tshirts,Casual
10675,Women,Tops,Casual
4750,Men,Tshirts,Sports
36185,Men,Tshirts,Casual
21132,Women,Tops,Casual
59028,Women,Heels,Casual
15307,Men,Casual Shoes,Casual
38823,Women,Shirts,Casual
5682,Men,Casual Shoes,Casual
37057,Women,Belts,Casual
47320,Women,Backpacks,Casual
6007,Men,Shirts,Casual
23665,Men,Jeans,Casual
17450,Men,Watches,Casual
51245,Women,Flats,Casual
35700,Women,Sports Shoes,Sports
18418,Women,Sports Shoes,Sports
54737,Men,Casual Shoes,Casual
43780,Women,Earrings,Ethnic
48368,Men,Shirts,Casual
3575,Women,Flats,Casual
42652,Women,Kurtas,Ethnic
12122,Women,Kurtas,Ethnic
26317,Men,Track Pants,Sports
23457,Men,Jeans,Casual
48966,Men,Ring,Casual
17662,Women,Heels,Casual
47112,Boys,Sandals,Casual
6235,Men,Tshirts,Casual
35532,Girls,Casual Shoes,Casual
26919,Women,Tops,Casual
51077,Women,Free Gifts,Ethnic
22585,Men,Track Pants,Casual
28883,Women,Briefs,Casual
50999,Women,Briefs,Casual
30040,Women,Watches,Casual
2695,Boys,Tshirts,Casual
54505,Women,Handbags,Casual
26125,Men,Shirts,Formal
31192,Men,Accessory Gift Set,Casual
3747,Men,Tshirts,Casual
49088,Women,Kajal and Eyeliner,Casual
29951,Men,Watches,Casual
32717,Men,Briefs,
11595,Women,Kurtas,Ethnic
56252,Men,Night suits,Casual
57380,Women,Briefs,Casual
10447,Men,Tshirts,Casual
21300,Women,Sunglasses,Casual
45645,Men,Briefs,Casual
4562,Women,Sports Shoes,Sports
37265,Women,Tops,Casual
53720,Women,Handbags,Casual
7783,Men,Track Pants,Casual
51413,Men,Shirts,Casual
29509,Women,Watches,Casual
42838,Women,Handbags,Casual
23033,Men,Shirts,Formal
17206,Men,Sunglasses,Casual
47576,Women,Heels,Casual
6651,Men,Flip Flops,Casual
34084,Men,Casual Shoes,Casual
12774,Women,Kurtas,Ethnic
26541,Men,Casual Shoes,Casual
3323,Men,Jackets,Sports
42004,Girls,Capris,Casual
9619,Men,Shirts,Casual
27493,Women,Briefs,Casual
54161,Women,Necklace and Chains,Casual
10023,Women,Track Pants,Sports
24216,Unisex,Caps,Sports
38649,Men,Casual Shoes,Casual
40753,Women,Flip Flops,Casual
41681,Women,Heels,Casual
32373,Women,Watches,Casual
37601,Boys,Tshirts,Casual
14483,Men,Casual Shoes,Casual
15551,Men,Socks,Sports
45221,Men,Watches,Casual
4106,Men,Sandals,Casual
33093,Women,Casual Shoes,Casual
1646,Women,Backpacks,Sports
40561,Men,Watches,Casual
10211,Women,Handbags,Casual
24024,Men,Tshirts,Casual
56404,Women,Flats,Casual
52898,Women,Sarees,Ethnic
20484,Women,Wallets,Casual
37433,Women,Handbags,Casual
24818,Men,Tshirts,Casual
45013,Men,Watches,Sports
4334,Men,Flip Flops,Casual
21556,Women,Handbags,Casual
15763,Men,Innerwear Vests,Casual
51621,Women,Watches,Casual
19992,Men,Tshirts,Casual
6463,Men,Flip Flops,Casual
18840,Men,Belts,Formal
23201,Men,Shirts,Casual
17034,Men,Casual Shoes,Casual
42236,Women,Tops,Casual
12546,Women,Tshirts,Casual
55281,Women,Highlighter and Blush,Casual
13494,Men,Tshirts,Casual
17808,Women,Tshirts,Casual
30616,Women,Track Pants,Sports
7777,Men,Casual Shoes,Casual
46450,Women,Watches,Casual
16320,Men,Tshirts,Casual
50535,Men,Briefs,Casual
47582,Women,Flats,Ethnic
34070,Women,Flats,Casual
55047,Women,Lipstick,Casual
12780,Women,Kurta Sets,Ethnic
19368,Men,Casual Shoes,Casual
22929,Unisex,Watches,Casual
43122,Men,Perfume and Body Mist,
2205,Men,Tshirts,Sports
27467,Women,Briefs,Casual
13652,Men,Sports Shoes,Sports
57710,Women,Lip Liner,Casual
33255,Boys,Tshirts,Casual
41675,Women,Heels,Casual
32387,Women,Sweaters,Casual
25330,Men,Watches,Casual
11105,Men,Shirts,Formal
5020,Men,Shirts,Casual
14477,Women,Heels,Casual
11939,Men,Sandals,Casual
36727,Girls,Tops,Casual
33067,Men,Shirts,Casual
40595,Women,Kurtis,Ethnic
57522,Men,Casual Shoes,Casual
44909,Men,Tshirts,Casual
25102,Women,Belts,Casual
41447,Men,Casual Shoes,Sports
14645,Men,Shirts,Casual
20470,Women,Belts,Casual
5212,Men,Tshirts,Casual
44135,Men,Perfume and Body Mist,Casual
36515,Men,Belts,Casual
15797,Men,Briefs,Casual
52050,Men,Tshirts,Casual
16112,Men,Sandals,Casual
22327,Men,Tshirts,Casual
7545,Men,Tshirts,Sports
46662,Women,Deodorant,Casual
34242,Men,Tshirts,Casual
6497,Men,Casual Shoes,Casual
55275,Women,Compact,Casual
26787,Men,Shirts,Formal
27655,Men,Tshirts,Casual
13460,Men,Shirts,Casual
43310,Women,Shorts,Casual
2037,Men,Tshirts,Sports
25566,Men,Sports Shoes,Sports
56094,Women,Lip Gloss,Casual
11753,Women,Tops,Casual
41023,Men,Belts,Casual
39139,Women,Kurta Sets,Ethnic
33403,Women,Clutches,Casual
58932,Women,Handbags,Casual
20828,Men,Socks,Casual
10681,Men,Tshirts,Casual
57146,Women,Tops,Casual
52434,Women,Nightdress,Casual
20014,Women,Tops,Casual
5676,Men,Casual Shoes,Casual
44551,Men,Sandals,Casual
13838,Unisex,Watches,Casual
34626,Women,Watches,Casual
23691,Unisex,Wallets,Casual
28279,Women,Sunglasses,Casual
8955,Men,Trousers,Formal
22743,Women,Kurtas,Ethnic
7121,Unisex,Backpacks,Casual
27231,Women,Skirts,Casual
8169,Women,Flats,Casual
3581,Men,Sandals,Casual
48992,Women,Ring,Casual
50151,Women,Heels,Casual
17696,Men,Casual Shoes,Casual
30888,Women,Kurtas,Ethnic
7313,Women,Tops,Casual
46034,Women,Jewellery Set,Casual
16744,Women,Clutches,Casual
22571,Men,Shirts,Casual
29199,Men,Socks,Sports
43546,Men,Sandals,Casual
28877,Women,Kurtas,Ethnic
9289,Men,Tshirts,Casual
2661,Women,Handbags,Casual
